2020-03-27 17:25:33.802566: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-03-27 17:25:33.810999: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2400040000 Hz
2020-03-27 17:25:33.813822: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x634a1c0 executing computations on platform Host. Devices:
2020-03-27 17:25:33.813850: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
fail to load model...
-854.3544043636758 -0.005819621 27.088385 0.0046539684
-849.9089931652545 -0.0034045363 26.920115 0.004648482
-849.5604300498998 -0.0046706647 26.860828 0.0046589244
save 성공!
-841.6845055608084 -0.006162273 26.618423 0.004610902
-843.0105765201248 -0.0051840604 26.670568 0.0045767683
-843.3314715923508 -0.004502066 26.61793 0.0045935796
-846.7955661712361 -0.006317901 26.722866 0.004590187
-847.9141148286323 -0.0048928712 26.700483 0.004508052
-852.0964839726325 -0.0034270436 26.869793 0.0045079496
-850.2970869726291 -0.00674143 26.76322 0.0044656913
-850.7268849376712 -0.0055810176 26.771496 0.004463113
-850.7524409912085 -0.0040731262 26.806381 0.004448965
-848.5198586166275 -0.005280264 26.744356 0.0044209096
save 성공!
-842.5307840893706 -0.005013939 26.55276 0.004457437
-845.9837741509203 -0.0057593514 26.687965 0.004502684
-846.4670496632298 -0.0067933095 26.705925 0.0044518597
-845.1072882608687 -0.0069915163 26.616205 0.0044274237
-844.247834498442 -0.006790979 26.519089 0.004391227
-840.9981206335549 -0.009622831 26.41178 0.0044423863
-843.4720631141647 -0.010027008 26.587257 0.004484595
-844.4125898020521 -0.010460748 26.689556 0.004528016
-837.7163453914249 -0.011826047 26.35709 0.0045293286
-840.418025101246 -0.011184874 26.457058 0.004514332
save 성공!
-842.4610763265803 -0.011413583 26.453249 0.004442729
-842.365914256936 -0.010580238 26.397505 0.004431159
-843.64072826664 -0.009070709 26.474041 0.0044309585
-840.2974100940388 -0.0088784145 26.295889 0.004461886
-840.7738822090469 -0.008132986 26.346228 0.004473461
-845.1622458742771 -0.008449165 26.486702 0.004487946
-844.9959689995696 -0.008508194 26.482431 0.00447288
-844.2155187162973 -0.009518053 26.463377 0.00450583
-844.3362560401189 -0.009813033 26.437403 0.0045394865
-844.9783176703933 -0.00876342 26.46924 0.004513483
save 성공!
-840.2234420828761 -0.00825836 26.2103 0.0045512924
-838.0764285392088 -0.008236186 26.060236 0.004602392
-837.1515805508243 -0.011030703 26.045456 0.004607528
-840.6016447160209 -0.009897258 26.149748 0.0045732446
-837.9858670740527 -0.010060901 26.096403 0.004561175
-837.3401386436474 -0.011479822 26.089304 0.004558455
-840.3507508257051 -0.0122483745 26.194092 0.0045623966
-837.8394114392269 -0.011362282 26.08858 0.004571732
-836.0768263024776 -0.012207163 26.046047 0.0045948853
-835.0278571043197 -0.01121737 25.98279 0.004563531
save 성공!
-828.5826720967207 -0.010364065 25.68813 0.004514161
-826.966141910994 -0.010006734 25.575186 0.004506284
-826.5859135767154 -0.010189159 25.594196 0.00447766
-824.2304254245073 -0.01131025 25.497705 0.0044407337
-823.5353226413763 -0.009336729 25.430225 0.004446613
-818.7580428590798 -0.009475296 25.244246 0.0044539887
-817.5166830925881 -0.008984271 25.136951 0.0045017065
-813.0161961654411 -0.009024033 25.063467 0.004486279
-810.7427554596258 -0.008711684 24.948662 0.004512553
-807.0176554466833 -0.0076826294 24.750168 0.0044935755
save 성공!
-807.8693740023972 -0.009875432 24.856037 0.004510487
-812.8278419167838 -0.008507362 24.95572 0.004545489
-811.9251435852216 -0.007006749 24.95311 0.004499897
-811.152313618767 -0.005332699 24.96096 0.0044748266
-813.6442431846908 -0.0058690486 24.976343 0.004495157
-817.0133032815929 -0.005723374 25.153894 0.004476806
-818.894629619807 -0.005127965 25.209917 0.004505114
-818.8781336441191 -0.005099081 25.18315 0.0044531147
-815.7795625878998 -0.004098612 25.099234 0.00442966
-813.9819839424803 -0.0026422122 25.004263 0.0044393553
save 성공!
-820.3910059047059 -0.0027100723 25.224398 0.0044244095
-816.0356795071631 -0.0033081195 25.075747 0.00447336
-812.1865793181304 -0.0015763486 24.912207 0.004490675
-809.3997455574623 -0.0033212935 24.898283 0.004481599
-804.4665847532634 -0.00052445894 24.615028 0.004515539
-802.8852453477297 -0.0007773936 24.521599 0.004582716
-804.6274441374234 -0.001432748 24.601425 0.0046097096
-803.1831033342909 -0.001805253 24.605066 0.004629518
-800.6566087379849 -0.0016022086 24.451866 0.0045881
-800.5442707326049 -0.0018349506 24.398157 0.00452193
save 성공!
-800.850645283798 -0.0039885463 24.407698 0.0044646864
-798.0948921919272 -0.0030686287 24.229746 0.004415899
-794.8936677248569 -0.0029790837 24.11022 0.0043745018
-793.8233680278016 -0.0034037528 24.075722 0.004410265
-796.2493400249376 -0.0025951036 24.146704 0.0044454606
-791.8139186408412 -0.0015612416 24.00578 0.004431758
-790.2120323593014 -0.002059321 23.996445 0.0044515193
-787.1432965366896 -0.0021518336 23.963232 0.004469243
-787.5531250253084 -0.003337575 23.93271 0.00446726
-783.4139764236157 -0.0035041375 23.844728 0.004508528
save 성공!
-783.6230830271704 -0.001598941 23.758116 0.00449639
-782.3789512914408 -0.0023851828 23.690912 0.004465726
-782.2231256562571 -0.0036498455 23.671597 0.004403865
-781.6892570975988 -0.0031172438 23.67134 0.004434182
-783.397478707501 -0.0028455737 23.667727 0.0043895636
-783.3481897219199 -0.0030761007 23.666016 0.0043860073
-782.4104886352634 -0.0016761288 23.686653 0.004418992
-785.9684909394502 -0.0030484186 23.840176 0.0044633388
-784.5633209433796 -0.0027883844 23.7195 0.0044784634
-781.7945623597188 -0.0043995734 23.765083 0.0044313474
save 성공!
-780.7159451997838 -0.0053424807 23.748024 0.0044559552
-777.7318973568359 -0.005973832 23.72864 0.0044883094
-779.3679381533246 -0.0071383393 23.888279 0.0044838507
-775.1570486136752 -0.0056039537 23.827171 0.0044424334
-774.6168862100604 -0.00606083 23.845041 0.004391771
-773.2652654803842 -0.0056400336 23.761864 0.0044712303
-775.2856592075307 -0.006407547 23.77198 0.004472373
-774.3207822173486 -0.0055836523 23.724787 0.004478155
-778.3947341041928 -0.0074769943 23.916348 0.0044830907
-781.1622099332689 -0.007142999 24.10049 0.0044169207
save 성공!
-784.9574980947134 -0.0069034374 24.255426 0.0043965117
-787.2923726924332 -0.0077135046 24.362488 0.0043687494
-787.5907984114906 -0.008795327 24.37763 0.0043606325
-786.9219543509164 -0.008173677 24.3735 0.0043705986
-788.6700295118981 -0.007815945 24.520376 0.0044068582
-791.197683270663 -0.010018373 24.631708 0.0044173235
-788.2288858694103 -0.007331607 24.526814 0.004406228
-788.4494963000673 -0.008836464 24.555775 0.0044144765
-786.5119849314408 -0.010498693 24.486336 0.0044107386
-786.832621212066 -0.008208142 24.435879 0.0044257618
save 성공!
-787.8605992370063 -0.008935623 24.570139 0.0043450613
-782.8444225174334 -0.0086358525 24.31248 0.004295198
-781.7265206615899 -0.008232927 24.346308 0.0043053078
-782.3387449399763 -0.008438588 24.457111 0.0043530758
-786.3495585310163 -0.008168739 24.578823 0.0043799486
-782.0033750218279 -0.006990598 24.457993 0.0043378635
-778.8042824505224 -0.006331197 24.241802 0.0042957077
-778.529956028742 -0.007663233 24.179102 0.0042697345
-783.2023564971911 -0.007760006 24.456453 0.0043281876
-784.3605034698518 -0.008333123 24.511652 0.0043015713
save 성공!
-783.3602879727532 -0.00827211 24.535496 0.0043473314
-782.5946613769622 -0.008178899 24.526955 0.004309048
-785.1857805395487 -0.008852939 24.590557 0.0043109595
-787.0581675423878 -0.008122117 24.638569 0.0043311752
-783.1244319865509 -0.010999649 24.47087 0.004371829
-778.6111100840511 -0.009470935 24.31561 0.0043668477
-778.475885634603 -0.00934598 24.282936 0.004433206
-776.5233810459051 -0.009837758 24.137295 0.0044350754
-778.5308049663929 -0.008851972 24.188566 0.0044008447
-775.4477607012767 -0.0104915 24.058523 0.0044461484
save 성공!
-777.5426993524509 -0.009051782 24.136946 0.004434137
-775.81085529985 -0.008944547 24.181467 0.0043705706
-774.113682700984 -0.006964154 24.105076 0.0044068648
-774.4767913969553 -0.005702145 24.143316 0.0043914667
-774.0788523280913 -0.0043765916 24.072508 0.004367836
-774.8869786669685 -0.0046197474 24.054588 0.004383298
-775.7737192984046 -0.0028588492 24.056639 0.0044152467
-774.7673524466169 -0.0034995251 24.108044 0.0043789875
-778.8213926485123 -0.0017791805 24.23326 0.004369919
-778.247647551232 -0.003997417 24.178625 0.0043895226
save 성공!
-784.150818916156 -0.005573684 24.422047 0.00436153
-784.731636135617 -0.006571291 24.489927 0.0043562036
-788.3802505456548 -0.006654315 24.68513 0.004301139
-792.8544463284866 -0.0071141277 24.898283 0.0043262867
-791.812154734794 -0.0075562643 24.760542 0.004336117
-793.0099669555235 -0.008677807 24.85289 0.0042991815
-791.1960368135506 -0.008340231 24.768885 0.0042825798
-795.3955466184087 -0.008779505 24.8464 0.004264536
-798.5647643826236 -0.010364836 25.023098 0.00422462
-802.7844191973824 -0.010493162 25.12859 0.00422563
save 성공!
-800.304846238686 -0.00811455 25.05866 0.0041858493
-799.4040444514568 -0.007906114 25.085379 0.004156428
-794.7817325870107 -0.008908534 24.930735 0.0041680466
-795.6617582999505 -0.010373395 24.964947 0.004147471
-799.4622501059936 -0.01023353 25.163477 0.0041318145
-797.9490970467946 -0.010846006 25.062231 0.004129328
-800.0187437432985 -0.009827842 25.129705 0.0041235657
-805.5410612814079 -0.00793509 25.285439 0.0041543064
-809.6160401537845 -0.010955671 25.462475 0.0041313805
-811.1830338253344 -0.011097743 25.480974 0.0041307025
save 성공!
-808.63015659746 -0.009583649 25.446157 0.0041743326
-808.7246017780034 -0.008612448 25.39469 0.004148521
-812.3149394313568 -0.010236233 25.589018 0.0041599707
-817.7588126996804 -0.0071670176 25.722397 0.0041578347
-822.7919365721187 -0.00891554 25.950445 0.004150603
-827.5069117223841 -0.00894741 26.201605 0.004131945
-827.2756495091666 -0.009324868 26.22057 0.004146969
-827.5105661081607 -0.007855359 26.17518 0.0041657863
-831.4327395254325 -0.01005905 26.393536 0.004219798
-831.4015406898807 -0.010054763 26.443169 0.0042062365
save 성공!
-832.7623775123528 -0.009008658 26.457493 0.004200119
-835.6032584109128 -0.009639424 26.62487 0.0042215013
-835.5595503778476 -0.010040581 26.66281 0.004224828
-835.8512164086897 -0.0086567355 26.689959 0.004192704
-835.3200167131876 -0.0074417735 26.632776 0.0041518416
-838.3323334890271 -0.00820557 26.640379 0.0042029447
-838.3245766796985 -0.007021022 26.621592 0.0041972627
-842.9832432820414 -0.0082977 26.839672 0.0041609504
-844.5424292991548 -0.0076359124 26.907778 0.004221668
-843.6201029111497 -0.0078146495 26.884201 0.004153012
save 성공!
-845.6340421888614 -0.009399674 26.98518 0.0041768844
-844.7848839848094 -0.008894304 26.942556 0.0041632545
-847.1370223273399 -0.008740741 27.028088 0.004188358
-850.3598312559762 -0.0097747175 27.203308 0.004136094
-848.5432692863659 -0.0102240555 27.234163 0.0041892575
-848.9035963979182 -0.010161173 27.318188 0.0041974424
-851.5319713673664 -0.0113349585 27.383396 0.0041882945
-848.62898558688 -0.008858759 27.209473 0.004186906
-851.9443120156918 -0.010890898 27.455755 0.00414694
-851.7338817503019 -0.00898795 27.435196 0.0042018886
save 성공!
-852.2876397672077 -0.0069825114 27.420961 0.0041957693
-859.6774542698861 -0.007546418 27.708416 0.0041898126
-861.8833047166138 -0.0058400244 27.731169 0.004135562
-868.0499330392056 -0.0062518623 27.92057 0.004132213
-870.8231327420657 -0.0037799608 27.907066 0.0041078553
-870.8225044476505 -0.0056563015 27.907398 0.0041044806
-873.329220565203 -0.0035598068 27.98886 0.0041480013
-871.4170826774101 -0.005074246 28.004395 0.004190064
-874.1869533316922 -0.0025148587 28.04045 0.0042107035
-872.9246617035293 -0.0026056096 27.955462 0.0043023676
save 성공!
-874.5053712028254 -0.0021078684 27.996424 0.0043243533
-876.3858971095343 -0.0029654545 28.030203 0.004402109
-875.7152121098715 -0.0031478012 28.066317 0.00437563
-873.6774969097481 -0.0014960937 27.949219 0.00436467
-876.4000071542298 -0.004152085 27.956814 0.0043479046
-877.142516106244 -0.0025933303 27.957016 0.004407668
-882.0090730681867 -0.0022008517 28.193535 0.0043659047
-883.6258752348696 -0.0008542743 28.174553 0.0044086436
-885.5222149768008 -0.0011596296 28.217857 0.0044279043
-887.4459562165152 -0.002848264 28.42907 0.00439124
save 성공!
-893.9897841644108 -0.00031518788 28.67674 0.004379855
-898.971715845692 -0.0006653616 28.90516 0.0044137673
-900.8411145421236 0.00011558369 28.855495 0.004448111
-901.4754579856786 -0.00090828555 28.87132 0.0044188984
-902.4736238731113 -0.0010806422 28.96444 0.004381508
-911.5561311716334 4.759438e-05 29.273993 0.0044025285
-915.9188746904473 -0.0010138233 29.439524 0.004357957
-919.8989471176077 0.00016588923 29.592407 0.004375944
-923.0559560890591 0.0034118136 29.62507 0.0043922416
-921.2203492491915 0.0029738308 29.60099 0.004407976
save 성공!
-922.9868159951731 0.0034996886 29.566475 0.0043602195
-925.3249732165415 0.0024444202 29.64676 0.004455386
-922.531700579458 0.0013253288 29.541502 0.0045013786
-922.1577983530784 0.0014762804 29.540112 0.004449353
-928.1200114764969 0.0036566854 29.769917 0.0044245278
-926.7073974365117 0.005571693 29.747581 0.004413571
-929.981705296988 0.0043012877 29.915676 0.004373445
-934.4566146599885 0.0064958096 30.116566 0.004383819
-937.625386317179 0.006676503 30.221098 0.0044262097
-941.1040197915065 0.008768921 30.220388 0.00440545
save 성공!
-944.563182483459 0.00638411 30.39826 0.0044154334
-947.6822221257297 0.006261316 30.456348 0.004384002
-947.3911692678001 0.0072828615 30.458872 0.0043341136
-945.8081474395774 0.0060124616 30.393806 0.0043674326
-947.4095453991077 0.004257327 30.401264 0.0043766974
-949.4816727835846 0.0050736116 30.53643 0.004371992
-947.648229429251 0.0027846557 30.419165 0.0043383776
-950.955820518259 0.0024194194 30.574417 0.004370429
-948.6190049031525 0.0015034187 30.558805 0.0043722335
-951.4834573751925 0.0028131965 30.795256 0.004413748
save 성공!
-953.0393381587368 0.005582219 30.818447 0.004499508
-952.8982660268629 0.006996268 30.849558 0.0045461785
-952.4655482848613 0.007622452 30.747839 0.004544662
-952.1591153019988 0.00972304 30.672443 0.004491399
-952.5949575431378 0.009802338 30.723858 0.0045078276
-954.231353185453 0.010087623 30.808783 0.004582392
-951.3317641517292 0.010194597 30.734863 0.004540972
-948.6474157857823 0.010225848 30.636982 0.0046088938
-946.7004708047571 0.010767262 30.502127 0.0046279426
-941.812626161114 0.0109608555 30.403166 0.004640187
save 성공!
-938.6062374534358 0.009380911 30.23861 0.004632443
-938.4880231415686 0.0075314646 30.1841 0.0046098097
-941.7507241467808 0.0066905892 30.293036 0.004675343
-944.6442607543669 0.007454176 30.41593 0.004662234
-940.965907049749 0.007690094 30.26817 0.004724309
-941.6086475552729 0.007212392 30.273958 0.004730946
-936.5843260106582 0.007041573 30.091484 0.0047030263
-935.545241863268 0.004888795 30.14095 0.004702316
-933.7986414393496 0.0049536824 30.09184 0.00470372
-930.022458343844 0.004234508 29.934935 0.0046681915
save 성공!
-931.6900712435378 0.004320999 29.917202 0.004625017
-931.9028969038866 0.0028750787 29.992075 0.0046271984
-929.9906852519795 0.0041212095 29.786932 0.004587767
-925.6127850942963 0.0029113165 29.658195 0.0045887567
-925.7769649255655 0.0041620554 29.677773 0.00451476
-918.96563820285 0.0041656913 29.356834 0.004542976
-922.4667151389192 0.0043933345 29.620686 0.0045643207
-925.6463253431727 0.004459393 29.747475 0.0045406558
-924.9348952569335 0.0055519515 29.67048 0.0045176973
-922.8755547341634 0.0066025103 29.5748 0.004600257
save 성공!
-921.0492799205091 0.0064314697 29.510944 0.004591531
-916.2793124592025 0.006609341 29.394869 0.004593703
-916.390457322615 0.006370327 29.370466 0.0045933267
-915.4637929722811 0.005506238 29.38046 0.004666887
-914.4682875957621 0.00399075 29.373316 0.004693991
-914.8019490851475 0.004250775 29.492699 0.0046609673
-917.3196175196011 0.0028649706 29.640747 0.004667497
-913.7269721156249 0.004625969 29.38611 0.0046496065
-915.4954506265203 0.005920559 29.500107 0.0045954217
-917.5847505813579 0.004010924 29.646656 0.0046350067
save 성공!
-916.5312676663082 0.0065945233 29.607857 0.0046595586
-920.2232830973759 0.007312964 29.759312 0.004718036
-919.6653000049682 0.0068540364 29.668695 0.004759202
-919.6060834298031 0.008958228 29.6164 0.004767729
-923.4986655098974 0.009379769 29.70375 0.004781735
-921.534655525845 0.008756285 29.515924 0.004765697
-922.2379137228162 0.008411802 29.612146 0.004744309
-924.6425820280859 0.008303695 29.698957 0.004768334
-923.4592372148277 0.010477071 29.559134 0.0047342796
-927.3370305794024 0.009192168 29.682693 0.00468897
save 성공!
-929.912279278561 0.00818807 29.708338 0.0047039245
-930.1632333937082 0.009688711 29.538275 0.0047478117
-928.3505092285451 0.0092117805 29.412764 0.004774764
-926.2716346201827 0.009194267 29.398043 0.0047783176
-922.5670121643652 0.0070488383 29.342676 0.004814748
-926.6098125953289 0.008395289 29.495722 0.004777044
-923.214775147663 0.0064279456 29.400274 0.0047325436
-924.567507789809 0.008022089 29.386992 0.0046830946
-916.3807300606461 0.0065946663 29.104475 0.004660955
-914.008663289499 0.006290559 28.994179 0.00459707
save 성공!
-911.5472248527444 0.0076197423 28.917536 0.004610753
-910.9346699764872 0.0059431256 28.883125 0.0045168363
-911.7588467769498 0.0063942396 28.917097 0.0045055104
-910.5815191015138 0.0041636447 28.847996 0.0045585907
-908.9203363777888 0.0053956104 28.859726 0.004620263
-906.6842085283902 0.005014658 28.814905 0.004525181
-904.4823483134269 0.004480884 28.700947 0.004524618
-903.6545482509398 0.004573393 28.670574 0.004450525
-899.625236306758 0.006558835 28.580044 0.004482111
-898.8734770209005 0.006994716 28.484947 0.0045143
save 성공!
-894.1215239927045 0.005535818 28.328691 0.0045343186
-892.0967203887617 0.004908181 28.291023 0.004524157
-886.6735415255064 0.0043954905 28.131802 0.0045467494
-882.9381552258891 0.004674868 27.979683 0.004550855
-881.0784401678607 0.004194095 27.855274 0.0045659347
-874.9480297297056 0.0028454254 27.578054 0.0045615556
-869.9813203193629 0.0032291717 27.448261 0.004635039
-867.5276409588968 0.0046535176 27.318182 0.0045930506
-865.2526669646348 0.0030923707 27.214924 0.004516095
-862.6461563782518 0.0012954148 27.062464 0.0045023086
save 성공!
-856.2246112834183 0.0013738326 26.955015 0.0045540044
-855.8951738256351 0.0013307369 26.925241 0.004463657
-857.0697187346535 0.0022238407 27.034842 0.004390259
-852.8074351317227 0.002725822 26.917786 0.004456725
-850.593426969059 0.0016993391 26.86291 0.004412327
-855.9560719609193 -0.00080595835 27.082817 0.0044621797
-847.4004967402634 -0.0013054098 26.736162 0.0044421894
-845.2065388186369 -0.0021245524 26.692791 0.00437359
-840.640024037909 -0.004151601 26.534988 0.0043191197
-836.7606581888961 -0.004362815 26.513857 0.0043286174
save 성공!
-837.0874520725536 -0.00274714 26.594872 0.0043642493
-838.6486551065531 -0.0031924706 26.70098 0.0044396217
-840.313282786213 -0.0040204343 26.812702 0.004456138
-839.1288951418135 -0.0026796928 26.71373 0.0044401796
-835.2026698574517 -0.00250061 26.678825 0.0044726613
-840.1240029388213 -0.0017407932 26.835566 0.0044173435
-844.814439397872 -0.020017454 27.786787 0.00438949
-850.2169277131385 -0.031447228 28.070965 0.004356403
-857.7611595293826 -0.04619098 28.423086 0.0043428866
-862.1109206189795 -0.054548215 28.619844 0.0042799865
save 성공!
-864.0792337477455 -0.062446285 28.788391 0.0042371047
-869.7104913769492 -0.0724523 29.054476 0.004201003
-872.7341460003049 -0.07962427 29.340601 0.0042067165
-877.371258531928 -0.091608934 29.72022 0.0042426204
-883.7618399219332 -0.09613442 30.068527 0.004229361
-888.5096987101571 -0.09766177 30.298006 0.0042430777
-897.4961320802668 -0.10529783 30.75939 0.0042258496
nan nan nan 0.004147194
nan nan nan 0.0041095084
nan nan nan 0.0040702103
save 성공!
nan nan nan 0.004063795
nan nan nan 0.0040340777
nan nan nan 0.003947148
nan nan nan 0.003928547
nan nan nan 0.0038540019
nan nan nan 0.0037702627
nan nan nan 0.0037687758
nan nan nan 0.003721348
nan nan nan 0.0037188167
nan nan nan 0.0036741178
save 성공!
nan nan nan 0.0036718843
nan nan nan 0.0036300614
nan nan nan 0.003581107
nan nan nan 0.003526366
nan nan nan 0.0035262692
nan nan nan 0.0034468013
nan nan nan 0.0033535222
nan nan nan 0.003330422
nan nan nan 0.003295402
nan nan nan 0.0032068223
save 성공!
nan nan nan 0.00319969
nan nan nan 0.0031738125
nan nan nan 0.0031445867
nan nan nan 0.003061102
nan nan nan 0.003007521
nan nan nan 0.0029755242
nan nan nan 0.00291536
nan nan nan 0.002891155
nan nan nan 0.0028579289
nan nan nan 0.0028145416
save 성공!
nan nan nan 0.0027214705
nan nan nan 0.0026407742
nan nan nan 0.0025678596
nan nan nan 0.0025284607
nan nan nan 0.0024428223
nan nan nan 0.0024148733
nan nan nan 0.002387204
nan nan nan 0.002292307
nan nan nan 0.002280573
nan nan nan 0.002269156
save 성공!
nan nan nan 0.002212414
nan nan nan 0.002113956
nan nan nan 0.0020503218
nan nan nan 0.0020024157
nan nan nan 0.001962763
nan nan nan 0.0019184473
nan nan nan 0.0018858344
nan nan nan 0.0018514514
nan nan nan 0.0018168753
nan nan nan 0.0017868954
save 성공!
nan nan nan 0.0017416137
nan nan nan 0.0017397142
nan nan nan 0.0017390021
nan nan nan 0.0016506356
nan nan nan 0.0015642733
nan nan nan 0.0015604165
nan nan nan 0.0015592362
nan nan nan 0.00155664
nan nan nan 0.0014891226
nan nan nan 0.0014509152
save 성공!
nan nan nan 0.0014248388
nan nan nan 0.0013692835
nan nan nan 0.0012743522
nan nan nan 0.0012472289
nan nan nan 0.0012067478
nan nan nan 0.0011752199
nan nan nan 0.0010957454
nan nan nan 0.0010573964
nan nan nan 0.0010421049
nan nan nan 0.0009964803
save 성공!
nan nan nan 0.0009399557
nan nan nan 0.00093343767
nan nan nan 0.0009296235
nan nan nan 0.000834157
nan nan nan 0.0008236942
nan nan nan 0.0007469107
nan nan nan 0.0007277174
nan nan nan 0.00072432717
nan nan nan 0.00072392484
nan nan nan 0.0006526483
save 성공!
nan nan nan 0.0005767782
nan nan nan 0.0004987549
nan nan nan 0.00043404702
nan nan nan 0.00039688693
nan nan nan 0.00030532997
nan nan nan 0.00030532834
nan nan nan 0.00029892873
nan nan nan 0.0002950721
nan nan nan 0.00028881413
nan nan nan 0.00028367652
save 성공!
nan nan nan 0.00023811395
nan nan nan 0.00020508381
nan nan nan 0.00019234706
nan nan nan 0.00015233539
nan nan nan 9.052679e-05
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
save 성공!
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
nan nan nan 0.0
